28.05.2018 0:37:56
1984 06   0.00,  0.00,  0.19,  0.65,  3.82,  9.78, 14.90, 15.55, 14.25, 10.24, 12.57, 12.85,  4.93,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 07   0.00,  0.00,  0.09,  1.96,  7.64, 14.90, 18.06, 16.29, 14.25,  9.31,  9.31,  6.05,  2.05,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 08   0.00,  0.00,  1.68,  6.33, 13.22, 17.97, 20.30, 16.67, 10.99,  6.33,  3.72,  2.14,  0.65,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 09   0.09,  0.65,  4.66, 12.38, 17.04, 20.39, 17.13, 14.15,  7.17,  3.07,  1.77,  0.84,  0.65,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 10   0.00,  0.19,  3.54,  9.31, 17.97, 22.63, 18.44, 14.62,  6.89,  2.79,  1.86,  1.12,  0.56,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 11   0.00,  0.28,  1.68,  5.87, 13.97, 23.00, 21.79, 17.04,  9.40,  3.63,  1.77,  1.02,  0.37,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 12   0.00,  0.65,  1.68,  7.17, 12.94, 22.16, 22.53, 16.01, 10.24,  3.07,  2.33,  0.84,  0.37,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 13   0.56,  0.93,  4.75,  9.78, 17.50, 21.51, 20.30, 12.38,  6.89,  2.51,  1.96,  0.65,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 14   0.84,  1.30,  5.12,  8.94, 19.18, 22.25, 17.23, 12.57,  7.64,  2.42,  1.77,  0.65,  0.00,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 15   0.84,  1.77,  4.84,  9.03, 19.93, 17.23, 19.09, 12.94,  8.19,  3.45,  2.33,  0.28,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 16   0.56,  1.58,  3.91,  7.45, 16.67, 18.44, 18.06, 15.08,  9.03,  5.49,  3.17,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 17   0.37,  0.84,  3.07,  4.75,  9.40, 16.76, 18.72, 17.60, 11.55,  7.91,  6.80,  1.49,  0.65,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 18   0.00,  0.47,  1.40,  3.82,  7.08, 11.73, 18.53, 19.09, 13.22, 10.43, 10.06,  2.33,  1.02,  0.65,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
1984 19   0.00,  0.47,  1.12,  3.63,  5.96, 12.01, 16.57, 14.99, 16.39,  9.78, 13.04,  2.98,  2.14,  0.65,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
1984 20   0.00,  0.19,  1.30,  1.68,  6.05, 10.71, 15.36, 18.90, 14.99, 10.99, 13.69,  4.00,  1.68,  0.28,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
1984 21   0.00,  0.09,  0.93,  1.96,  3.82, 10.15, 13.04, 18.72, 15.83, 11.92, 15.92,  4.38,  2.51,  0.47,  0.09,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
1984 22   0.00,  0.00,  0.65,  0.93,  3.72,  6.33, 10.80, 16.76, 18.81, 14.62, 16.29,  4.75,  3.35,  1.68,  0.93,  0.09,  0.28,  0.00,  0.00,  0.00,  0.00
1984 23   0.00,  0.00,  0.19,  0.47,  1.58,  4.38,  8.29, 10.34, 17.13, 16.20, 23.65,  7.64,  4.66,  2.98,  1.40,  0.28,  0.47,  0.28,  0.09,  0.00,  0.00
1984 24   0.00,  0.00,  0.09,  0.28,  0.65,  2.51,  5.68,  9.50, 12.76, 14.43, 24.86, 13.87,  7.91,  3.26,  1.96,  0.93,  0.93,  0.19,  0.19,  0.00,  0.00
1984 25   0.00,  0.00,  0.00,  0.19,  0.74,  1.77,  3.26,  9.22, 10.15, 17.23, 23.56, 13.31, 10.43,  5.21,  2.42,  1.02,  1.02,  0.37,  0.09,  0.00,  0.00
1984 26   0.00,  0.00,  0.00,  0.00,  0.47,  0.84,  2.51,  6.15, 10.24, 16.29, 23.28, 13.78, 12.85,  6.89,  3.35,  1.77,  1.02,  0.47,  0.09,  0.00,  0.00
1984 27   0.00,  0.00,  0.00,  0.00,  0.09,  1.12,  1.68,  5.21,  9.50, 13.69, 25.61, 14.53, 11.82,  7.82,  4.00,  3.07,  1.12,  0.37,  0.37,  0.00,  0.00
1984 28   0.00,  0.00,  0.00,  0.00,  0.28,  0.74,  2.79,  3.82, 11.36,  9.96, 23.65, 14.90, 12.38,  8.75,  5.03,  4.28,  1.30,  0.28,  0.47,  0.00,  0.00
1984 29   0.00,  0.00,  0.00,  0.19,  0.09,  1.96,  3.72,  7.17, 10.34, 11.82, 17.41, 12.85, 13.41,  8.19,  7.17,  3.35,  1.77,  0.28,  0.28,  0.00,  0.00
1984 30   0.00,  0.00,  0.00,  0.00,  0.47,  1.77,  4.10,  6.42, 12.48, 12.94, 13.22, 13.97, 12.94,  8.47,  6.42,  4.66,  1.49,  0.47,  0.19,  0.00,  0.00
1984 31   0.00,  0.00,  0.09,  0.09,  0.28,  2.14,  4.19,  7.64, 11.73, 13.41, 13.59, 13.97, 12.94,  7.45,  5.77,  4.19,  1.86,  0.65,  0.00,  0.00,  0.00
1984 32   0.00,  0.00,  0.19,  0.00,  0.84,  1.96,  4.75,  6.05, 12.38, 16.85, 13.22, 13.59, 12.57,  5.87,  5.49,  4.10,  1.77,  0.37,  0.00,  0.00,  0.00
1984 33   0.00,  0.00,  0.09,  0.47,  0.65,  1.68,  3.26,  7.08, 12.10, 16.48, 15.36, 13.87, 11.45,  6.98,  5.49,  3.45,  1.40,  0.19,  0.00,  0.00,  0.00
1984 34   0.00,  0.00,  0.28,  0.09,  0.65,  1.86,  4.47,  6.24, 14.06, 17.60, 14.15, 12.29,  9.59,  8.38,  5.40,  3.35,  1.02,  0.56,  0.00,  0.00,  0.00
1984 35   0.00,  0.00,  0.09,  0.56,  0.56,  2.42,  3.82,  7.82, 14.53, 15.92, 16.29, 13.04, 10.34,  6.89,  4.66,  2.05,  0.65,  0.37,  0.00,  0.00,  0.00
1984 36   0.00,  0.09,  0.19,  0.47,  1.12,  3.35,  7.26, 11.17, 17.23, 17.04, 16.11, 10.24,  7.73,  4.75,  2.33,  0.56,  0.28,  0.09,  0.00,  0.00,  0.00
1984 37   0.00,  0.00,  0.00,  0.74,  2.33,  6.89,  9.87, 16.20, 20.48, 16.29, 10.80,  8.57,  4.00,  2.42,  0.93,  0.37,  0.09,  0.00,  0.00,  0.00,  0.00
1984 38   0.00,  0.00,  0.00,  1.49,  4.10, 10.52, 13.22, 18.62, 19.18, 13.31, 10.06,  4.28,  2.42,  1.86,  0.65,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00
1984 39   0.00,  0.00,  0.37,  1.58,  5.59, 13.31, 17.97, 18.53, 17.13, 11.45,  6.89,  2.98,  2.42,  0.65,  0.65,  0.37,  0.09,  0.00,  0.00,  0.00,  0.00
1984 40   0.00,  0.00,  0.56,  2.98,  8.10, 14.53, 19.46, 19.83, 14.80,  9.40,  5.40,  1.58,  1.12,  1.12,  0.28,  0.65,  0.19,  0.00,  0.00,  0.00,  0.00
1984 41   0.00,  0.00,  0.93,  4.28, 10.24, 21.42, 20.20, 17.23, 12.85,  6.52,  2.51,  1.02,  1.40,  0.47,  0.65,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00
1984 42   0.00,  0.37,  2.05,  9.50, 15.83, 21.42, 17.69, 13.97,  8.75,  4.38,  2.33,  1.40,  0.84,  0.65,  0.56,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00
1984 43   0.09,  0.84,  6.24, 15.18, 18.62, 16.76, 14.34, 11.36,  5.77,  4.19,  2.33,  1.40,  0.84,  0.74,  0.56,  0.47,  0.19,  0.09,  0.00,  0.00,  0.00
1984 44   0.19,  3.63, 12.48, 18.53, 17.13, 13.22, 10.99,  9.22,  5.49,  3.63,  1.68,  0.93,  0.56,  0.56,  0.74,  0.56,  0.37,  0.00,  0.09,  0.00,  0.00
1984 45   0.47,  7.91, 12.48, 16.95, 15.74, 13.13, 10.52,  8.19,  5.21,  3.45,  1.68,  1.30,  0.56,  0.65,  0.84,  0.56,  0.28,  0.09,  0.00,  0.00,  0.00
1984 46   2.51, 13.78, 14.71, 16.20, 13.87, 14.06,  7.26,  6.42,  4.47,  2.51,  1.49,  0.56,  0.93,  0.47,  0.65,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
1984 47   3.82, 14.53, 15.74, 18.06, 16.11, 12.20,  8.29,  4.38,  2.89,  1.58,  0.65,  0.65,  0.84,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 48   1.40, 10.61, 17.97, 18.25, 18.72, 15.08,  8.85,  4.00,  2.33,  1.21,  0.93,  0.65,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1984 49  11.45, 18.62, 21.79, 21.14, 13.50,  5.40,  3.07,  2.23,  1.21,  0.84,  0.47,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 09   7.54,  9.50, 14.06,  9.59,  5.03,  4.56,  5.77,  6.70,  9.78,  6.05, 17.32,  3.91,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 10   3.82,  8.19, 14.15, 12.20,  6.42,  3.45,  1.68,  2.70,  4.10,  5.12, 31.10,  5.96,  1.12,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 11   0.00,  2.23,  7.82, 13.87, 12.85,  8.85,  4.38,  4.75,  5.40,  6.98, 25.42,  5.77,  1.68,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 12   0.00,  0.19,  3.63,  9.03, 15.64, 13.04,  9.40,  6.42,  7.91,  5.68, 19.74,  7.26,  1.77,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 13   0.00,  0.47,  2.23,  9.03, 14.25, 15.55, 10.43,  9.31,  8.94,  5.31, 13.69,  7.54,  2.70,  0.19,  0.37,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 14   0.09,  0.93,  4.47, 11.08, 14.53, 14.71, 12.48, 10.89,  7.82,  5.77,  8.38,  5.49,  2.79,  0.28,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
1985 15   0.28,  2.14,  6.89, 12.38, 15.36, 15.74, 11.45,  9.96,  8.10,  5.40,  5.03,  4.28,  1.86,  0.84,  0.09,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
1985 16   0.37,  2.70,  7.82, 14.34, 15.74, 13.69, 12.38,  9.31,  7.73,  4.28,  5.03,  3.07,  1.86,  1.12,  0.28,  0.09,  0.09,  0.09,  0.00,  0.00,  0.00
1985 17   0.47,  2.61,  7.17, 12.48, 14.34, 12.29, 12.20, 10.24,  7.17,  5.96,  5.96,  2.89,  3.07,  1.86,  0.65,  0.37,  0.09,  0.09,  0.09,  0.00,  0.00
1985 18   0.28,  1.12,  3.63,  8.01, 15.36, 14.90, 13.69, 10.43,  8.01,  6.15,  8.19,  4.56,  2.42,  1.96,  0.47,  0.47,  0.19,  0.00,  0.19,  0.00,  0.00
1985 19   0.19,  0.93,  2.79,  6.15, 13.31, 16.29, 16.39, 11.64,  9.31,  6.42,  8.19,  3.72,  2.70,  0.74,  0.74,  0.19,  0.09,  0.09,  0.09,  0.00,  0.00
1985 20   0.37,  0.28,  2.05,  5.59, 12.01, 16.76, 18.44, 15.18, 10.61,  8.10,  5.87,  2.70,  1.12,  0.47,  0.28,  0.00,  0.09,  0.00,  0.09,  0.00,  0.00
1985 21   0.00,  0.28,  0.56,  2.51,  6.70, 12.57, 16.39, 20.02, 14.53, 10.89,  9.78,  3.35,  1.58,  0.47,  0.19,  0.00,  0.00,  0.19,  0.00,  0.00,  0.00
1985 22   0.00,  0.19,  0.28,  1.12,  4.28,  9.31, 14.15, 16.95, 18.25, 14.15, 11.45,  6.24,  1.96,  0.93,  0.47,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00
1985 23   0.00,  0.09,  0.09,  0.37,  2.05,  5.59, 10.89, 14.25, 19.27, 16.20, 17.32,  8.47,  3.45,  1.02,  0.84,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
1985 24   0.00,  0.00,  0.00,  0.19,  0.28,  1.58,  3.54,  7.36, 14.15, 17.60, 33.99, 11.17,  6.52,  2.61,  0.84,  0.09,  0.00,  0.00,  0.09,  0.00,  0.00
1985 25   0.00,  0.00,  0.00,  0.00,  0.28,  0.74,  1.77,  5.03, 10.15, 15.83, 43.85,  9.78,  7.17,  3.63,  1.40,  0.19,  0.09,  0.00,  0.09,  0.00,  0.00
1985 26   0.00,  0.00,  0.00,  0.00,  0.00,  0.65,  1.40,  3.17,  9.78, 13.97, 44.04, 13.22,  7.45,  4.38,  1.12,  0.56,  0.19,  0.09,  0.00,  0.00,  0.00
1985 27   0.00,  0.00,  0.00,  0.09,  0.47,  0.74,  2.05,  6.24, 11.08, 15.64, 30.35, 15.08, 10.24,  4.19,  2.70,  0.56,  0.47,  0.09,  0.00,  0.00,  0.00
1985 28   0.00,  0.00,  0.09,  0.37,  0.65,  1.68,  4.00,  8.85, 11.27, 15.92, 21.60, 15.08,  9.31,  6.24,  3.35,  1.30,  0.28,  0.00,  0.00,  0.00,  0.00
1985 29   0.00,  0.00,  0.28,  0.65,  0.74,  2.42,  5.31,  8.19, 13.50, 15.18, 17.32, 13.04, 10.99,  6.98,  3.07,  1.40,  0.65,  0.28,  0.00,  0.00,  0.00
1985 30   0.09,  0.00,  0.37,  0.56,  1.02,  2.70,  6.52,  7.45, 12.57, 16.48, 17.50, 14.43,  8.94,  6.33,  2.89,  1.30,  0.56,  0.28,  0.00,  0.00,  0.00
1985 31   0.09,  0.09,  0.19,  0.84,  1.02,  2.14,  4.38,  8.38, 11.36, 14.62, 17.69, 15.18, 11.92,  6.15,  3.35,  1.68,  0.47,  0.47,  0.00,  0.00,  0.00
1985 32   0.00,  0.09,  0.28,  0.84,  1.02,  2.05,  4.56,  7.26, 12.48, 15.55, 19.46, 14.15, 10.99,  6.42,  2.33,  1.21,  1.02,  0.19,  0.09,  0.00,  0.00
1985 33   0.09,  0.19,  0.37,  1.12,  2.05,  3.82,  5.12,  8.57, 15.08, 17.88, 19.27, 11.36,  8.10,  3.91,  1.96,  0.47,  0.56,  0.09,  0.00,  0.00,  0.00
1985 34   0.28,  0.65,  0.74,  1.86,  4.00,  5.12,  8.01, 11.82, 16.39, 20.39, 12.76,  7.91,  5.77,  2.61,  0.93,  0.37,  0.37,  0.00,  0.00,  0.00,  0.00
1985 35   0.37,  0.28,  1.21,  2.79,  3.82,  5.31,  9.87, 12.20, 17.41, 18.53, 11.08,  7.54,  5.40,  1.77,  1.21,  0.56,  0.37,  0.28,  0.00,  0.00,  0.00
1985 36   0.28,  0.09,  0.65,  1.49,  3.72,  5.12,  7.73, 13.22, 17.04, 15.92, 13.59,  9.50,  5.21,  3.17,  1.49,  0.65,  0.84,  0.28,  0.00,  0.00,  0.00
1985 37   0.00,  0.19,  0.47,  0.84,  2.89,  4.75,  7.45, 13.50, 16.39, 18.90, 13.87,  9.59,  5.12,  3.17,  1.12,  1.02,  0.56,  0.19,  0.00,  0.00,  0.00
1985 38   0.00,  0.19,  0.37,  2.14,  3.35,  7.17,  9.96, 13.13, 20.30, 17.60, 11.92,  6.98,  3.35,  1.96,  0.74,  0.56,  0.19,  0.09,  0.00,  0.00,  0.00
1985 39   0.00,  0.28,  0.56,  2.79,  6.61,  8.57, 12.94, 16.29, 21.04, 16.48,  7.73,  3.91,  1.30,  0.84,  0.28,  0.37,  0.00,  0.00,  0.00,  0.00,  0.00
1985 40   0.09,  0.19,  0.56,  4.19,  7.17, 11.73, 14.80, 22.91, 19.83, 10.71,  5.12,  1.40,  1.02,  0.09,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 41   0.09,  0.09,  1.12,  3.26,  8.94, 13.13, 18.44, 22.07, 19.09,  9.03,  3.72,  0.56,  0.47,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 42   0.00,  0.09,  0.28,  3.07,  7.82, 13.78, 21.23, 23.65, 18.62,  8.57,  2.70,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 43   0.00,  0.00,  0.28,  2.14,  6.15, 15.27, 22.35, 24.77, 19.09,  7.82,  1.86,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 44   0.00,  0.00,  0.28,  1.77,  7.54, 14.71, 23.74, 27.09, 16.76,  6.52,  1.58,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 45   0.00,  0.09,  0.37,  3.45,  9.40, 17.60, 26.63, 22.72, 12.94,  5.03,  1.77,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 46   0.00,  0.37,  2.70,  6.70, 16.57, 26.16, 21.69, 15.74,  6.15,  3.07,  0.84,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 47   0.19,  1.68,  6.89, 15.55, 21.51, 22.53, 16.48,  9.12,  3.91,  1.58,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 48   0.37,  2.05, 12.76, 18.72, 21.97, 18.16, 13.13,  8.01,  3.45,  0.74,  0.47,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 49   0.47,  2.89, 16.48, 21.51, 21.97, 14.71, 12.38,  4.75,  3.54,  0.74,  0.47,  0.00,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 50   0.65,  7.45, 24.12, 27.00, 19.83, 11.55,  6.05,  2.05,  0.74,  0.28,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 51   1.30, 10.71, 26.91, 26.44, 18.62,  9.50,  3.72,  1.58,  0.84,  0.09,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1985 52   0.56,  6.15, 21.79, 25.33, 24.39, 11.82,  5.49,  2.61,  1.02,  0.65,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 01   0.00,  2.05, 12.48, 20.39, 24.39, 19.83, 10.99,  5.12,  2.23,  1.68,  0.84,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 02   0.00,  0.65,  5.31, 11.92, 20.67, 21.97, 16.01, 12.01,  6.05,  2.61,  2.23,  0.37,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 03   0.00,  0.09,  2.23,  7.36, 15.18, 22.53, 20.58, 13.41,  9.12,  5.12,  2.98,  0.93,  0.37,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 04   0.00,  0.00,  1.12,  4.75, 15.08, 20.86, 20.02, 14.71, 10.34,  5.77,  4.56,  1.49,  1.02,  0.09,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
1986 05   0.00,  0.00,  0.19,  4.47, 11.64, 17.88, 20.95, 14.71, 11.82,  6.89,  5.59,  3.72,  1.40,  0.37,  0.28,  0.00,  0.09,  0.00,  0.00,  0.00,  0.00
1986 06   0.00,  0.00,  0.00,  2.51, 10.89, 14.80, 18.44, 17.13, 12.20,  9.78,  6.80,  4.47,  1.58,  0.74,  0.47,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00
1986 07   0.00,  0.00,  0.00,  1.40,  7.45, 15.18, 14.80, 17.69, 15.18, 10.71,  6.42,  4.10,  3.07,  1.68,  1.49,  0.37,  0.47,  0.00,  0.00,  0.00,  0.00
1986 08   0.00,  0.00,  0.00,  1.49,  6.89, 15.74, 14.06, 16.48, 15.18, 10.06,  7.26,  4.47,  2.42,  1.86,  1.58,  1.21,  1.12,  0.19,  0.00,  0.00,  0.00
1986 09   0.00,  0.00,  0.00,  0.56,  4.56, 13.87, 12.94, 15.83, 17.13, 11.64,  9.22,  4.66,  2.61,  2.51,  1.40,  1.30,  1.02,  0.47,  0.28,  0.00,  0.00
1986 10   0.00,  0.00,  0.00,  0.37,  2.70,  8.94, 16.11, 16.76, 16.48, 16.67, 10.15,  3.82,  3.07,  1.68,  1.30,  1.12,  0.56,  0.19,  0.09,  0.00,  0.00
1986 11   0.00,  0.00,  0.00,  0.47,  2.61,  8.85, 18.06, 18.06, 20.11, 13.50,  9.03,  3.82,  2.42,  1.30,  1.21,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00
1986 12   0.00,  0.00,  0.00,  0.65,  3.07,  9.87, 20.02, 21.51, 21.79, 11.27,  6.80,  3.26,  1.12,  0.65,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 13   0.00,  0.00,  0.00,  1.21,  8.29, 14.90, 26.26, 23.56, 14.25,  6.70,  3.26,  1.02,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 14   0.00,  0.00,  0.28,  3.17, 11.08, 23.56, 24.49, 19.55, 11.08,  3.82,  1.86,  0.74,  0.37,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 15   0.00,  0.09,  1.21,  4.56, 13.69, 23.84, 24.21, 16.39,  9.40,  3.54,  1.96,  0.56,  0.37,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 16   0.00,  0.28,  1.21,  4.84, 10.89, 20.67, 22.25, 17.97, 11.55,  5.31,  2.98,  1.12,  0.65,  0.09,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 17   0.00,  0.00,  0.37,  1.86,  4.66, 10.06, 16.85, 20.95, 20.20, 12.66,  6.80,  2.33,  1.86,  0.93,  0.28,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
1986 18   0.00,  0.00,  0.00,  0.56,  1.77,  5.31,  9.40, 15.64, 19.27, 20.58, 13.31,  8.19,  2.98,  1.68,  0.65,  0.56,  0.09,  0.00,  0.00,  0.00,  0.00
1986 19   0.00,  0.00,  0.00,  0.28,  1.02,  3.63,  7.91, 11.92, 18.25, 20.20, 18.25, 10.15,  5.12,  1.86,  0.74,  0.47,  0.19,  0.00,  0.00,  0.00,  0.00
1986 20   0.00,  0.00,  0.00,  0.37,  1.58,  3.07,  5.59, 15.18, 17.04, 22.16, 18.44, 10.15,  3.91,  1.21,  0.74,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00
1986 21   0.00,  0.00,  0.28,  0.47,  1.30,  3.35,  7.54, 12.20, 17.13, 21.79, 17.23, 12.66,  3.63,  1.12,  1.12,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00
1986 22   0.00,  0.19,  0.19,  0.47,  1.68,  3.26,  7.08, 10.15, 16.95, 17.97, 17.50, 14.90,  5.96,  2.51,  0.84,  0.28,  0.09,  0.00,  0.00,  0.00,  0.00
1986 23   0.09,  0.28,  0.28,  0.93,  1.77,  4.47,  7.45, 13.87, 16.85, 17.32, 16.48, 12.01,  5.21,  2.23,  0.47,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00
1986 24   0.19,  0.37,  0.65,  1.86,  3.35,  5.21, 10.61, 13.78, 18.25, 17.32, 14.53,  8.10,  3.82,  1.49,  0.28,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00
1986 25   0.28,  1.02,  1.96,  2.89,  3.72,  8.19, 10.34, 17.32, 16.57, 15.74, 10.89,  6.52,  3.17,  1.02,  0.19,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
1986 26   0.84,  1.86,  2.42,  3.26,  5.87,  9.12, 12.48, 16.39, 15.18, 14.43,  8.75,  4.56,  3.07,  0.93,  0.56,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00
1986 27   1.40,  1.30,  2.61,  5.40,  5.21,  9.68, 11.64, 15.46, 12.94, 13.97, 10.06,  5.31,  2.79,  1.30,  0.56,  0.28,  0.09,  0.00,  0.00,  0.00,  0.00
1986 28   1.40,  1.30,  2.89,  5.59,  6.98,  7.73, 13.41, 13.50, 15.08, 14.62,  8.94,  4.56,  2.51,  1.02,  0.37,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
1986 29   1.86,  1.40,  2.79,  5.87,  7.82, 11.08, 13.50, 15.27, 15.27, 11.45,  8.10,  3.72,  1.30,  0.28,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
1986 30   1.02,  2.33,  2.23,  5.40,  8.75, 12.38, 15.55, 15.83, 14.99, 11.08,  5.68,  3.63,  0.74,  0.19,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 31   0.74,  1.49,  3.72,  4.84,  6.42, 12.94, 12.20, 18.53, 15.27, 10.71,  6.89,  4.28,  0.93,  0.93,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 32   0.37,  0.65,  2.14,  4.84,  5.40,  8.10, 12.29, 15.27, 15.92, 13.97, 10.06,  6.24,  3.17,  0.65,  0.56,  0.37,  0.00,  0.00,  0.00,  0.00,  0.00
1986 33   0.74,  0.56,  1.96,  4.38,  5.96,  9.03, 10.52, 16.11, 14.34, 13.31, 10.15,  7.82,  3.35,  1.02,  0.56,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
1986 34   0.74,  1.21,  1.40,  3.35,  6.70,  7.64, 12.76, 14.99, 14.53, 12.76, 12.10,  5.96,  3.45,  1.77,  0.65,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1986 35   0.28,  0.65,  2.14,  3.35,  5.21,  7.64, 12.10, 12.76, 14.34, 15.18, 13.87,  7.08,  3.17,  1.40,  0.65,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
1986 36   0.37,  0.47,  0.84,  3.26,  4.84,  6.61, 10.43, 11.92, 15.46, 19.09, 14.34,  7.26,  2.79,  1.49,  0.47,  0.28,  0.00,  0.09,  0.00,  0.00,  0.00
1986 37   0.19,  0.47,  0.56,  1.77,  4.00,  5.77, 10.43, 11.64, 17.04, 19.27, 16.11,  8.01,  2.51,  1.30,  0.47,  0.28,  0.19,  0.00,  0.00,  0.00,  0.00
1986 38   0.19,  0.56,  1.02,  2.61,  3.07,  5.77,  9.78, 11.27, 17.97, 20.67, 14.99,  8.19,  2.51,  0.84,  0.28,  0.09,  0.19,  0.00,  0.00,  0.00,  0.00
1986 39   0.28,  1.40,  1.21,  2.42,  5.12,  6.42,  9.50, 12.10, 20.48, 18.90, 15.18,  4.93,  1.12,  0.74,  0.00,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
1986 40   0.93,  1.30,  1.68,  3.82,  5.21,  8.38, 10.15, 15.92, 23.00, 18.72,  7.64,  2.42,  0.65,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
